# Strings exported from IDA
# Format: address | length | type | string
#================================================================================

0x28 | 16 | ASCII | __TEXT
0x68 | 16 | ASCII | __text
0x78 | 16 | ASCII | __TEXTe4
0xb8 | 16 | ASCII | __stubs
0xc8 | 16 | ASCII | __TEXT
0x108 | 16 | ASCII | __stub_helper
0x118 | 16 | ASCII | __TEXT
0x158 | 16 | ASCII | __cstring
0x168 | 16 | ASCII | __TEXT
0x1a8 | 16 | ASCII | __const
0x1b8 | 16 | ASCII | __TEXT
0x1f8 | 16 | ASCII | __ustring
0x208 | 16 | ASCII | __TEXT
0x248 | 16 | ASCII | __unwind_info
0x258 | 16 | ASCII | __TEXT
0x2a0 | 16 | ASCII | __DATA
0x2e0 | 16 | ASCII | __got
0x2f0 | 16 | ASCII | __DATA
0x330 | 16 | ASCII | __la_symbol_ptr
0x340 | 16 | ASCII | __DATA
0x380 | 16 | ASCII | __const
0x390 | 16 | ASCII | __DATA
0x3d0 | 16 | ASCII | __cfstring
0x3e0 | 16 | ASCII | __DATA
0x420 | 16 | ASCII | __data
0x430 | 16 | ASCII | __DATA
0x470 | 16 | ASCII | __common
0x480 | 16 | ASCII | __DATA
0x4c0 | 16 | ASCII | __bss
0x4d0 | 16 | ASCII | __DATA
0x518 | 16 | ASCII | __LINKEDIT
0x570 | 33 | ASCII | @executable_path/libdylib1.dylib
0x690 | 67 | ASCII | /System/Library/Frameworks/CoreFoundation.framework/CoreFoundation
0x6f0 | 60 | ASCII | /System/Library/Frameworks/IOKit.framework/Versions/A/IOKit
0x748 | 27 | ASCII | /usr/lib/libSystem.B.dylib
0x156b8 | 27 | ASCII | libMobileGestalt %s:%d: %@
0x156d6 | 57 | ASCII | /SourceCache/MobileGestalt/MobileGestalt-241.5/utility.c
0x1570f | 51 | ASCII | Could not lookup %@ from system version dictionary
0x15742 | 45 | ASCII | Could not load the system version dictionary
0x1576f | 32 | ASCII | IOServiceMatching failed for %s
0x1578f | 35 | ASCII | IOServiceGetMatchingService failed
0x157b2 | 36 | ASCII | IOServiceOpen failed for class '%s'
0x157d6 | 16 | ASCII | B28@?0I8r*12Q20
0x157e6 | 26 | ASCII | AppleDiagnosticDataAccess
0x15800 | 34 | ASCII | AppleDiagnosticDataAccessReadOnly
0x15822 | 25 | ASCII | Unable to get %s service
0x1583b | 20 | ASCII | AppleDiagnosticData
0x1584f | 43 | ASCII | Unable to get diagnostic data from service
0x1587a | 42 | ASCII | diagnostic data isn't chicken, it's beef!
0x158a4 | 9 | ASCII | hw.model
0x158ad | 27 | ASCII | Could not lookup hw.model!
0x158c8 | 6 | ASCII | v8@?0
0x158ce | 11 | ASCII | hw.machine
0x158d9 | 28 | ASCII | Could not lookup hw.machine
0x158f5 | 7 | ASCII | iPhone
0x15906 | 8 | ASCII | AppleTV
0x1590e | 6 | ASCII | iFPGA
0x15914 | 27 | ASCII | Could not get device class
0x1592f | 22 | ASCII | IODeviceTree:/product
0x15945 | 13 | ASCII | udid-version
0x15957 | 13 | ASCII | %@ (%llux\0)
0x15967 | 26 | ASCII | illegal type for %@ in %s
0x15981 | 23 | ASCII | h63QSdBCiT/z0WU6rdQv6Q
0x15998 | 63 | ASCII | Could not get region code; assuming device is not in region %@
0x159d7 | 14 | ASCII | MobileGestalt
0x159e5 | 12 | ASCII | unknown pid
0x159f1 | 21 | ASCII | host_info failed: %s
0x15a06 | 33 | ASCII | failed to allocate string buffer
0x15a27 | 35 | ASCII | CFStringGetCString failed for '%@'
0x15a4a | 18 | ASCII | v32@?0^v8^v16^B24
0x15a5c | 16 | ASCII | arch %s unknown
0x15a71 | 23 | ASCII | 0Y4fmR6ZHZPxDZFfPtBnRQ
0x15a88 | 49 | ASCII | syscfg length %lu is too small, header size %lu\n
0x15ab9 | 78 | ASCII | syscfg length %lu is too small, should be at least %lu to contain %u entries\n
0x15b07 | 73 | ASCII | syscfg entry %u offset %u, len %u is out of range; syscfg length is %lu\n
0x15b50 | 22 | ASCII | Could not open %s: %s
0x15b66 | 23 | ASCII | Could not fstat %s: %s
0x15b7d | 38 | ASCII | Could not malloc buffer for file data
0x15ba3 | 22 | ASCII | Could not read %s: %s
0x15bb9 | 39 | ASCII | Could not create CFData with file data
0x15be0 | 51 | ASCII | Could not create dictionary from file contents: %@
0x15c13 | 37 | ASCII | File contents are not a CFDictionary
0x15c38 | 23 | ASCII | mZfUC7qo4pURNhyMHZ62RQ
0x15c4f | 13 | ASCII | CacheVersion
0x15c5c | 10 | ASCII | CacheData
0x15c66 | 11 | ASCII | CacheExtra
0x15c71 | 10 | ASCII | CacheUUID
0x15c7b | 37 | ASCII | 01599610-69ED-4A9F-81E8-CFCFD8F9A288
0x15ca0 | 68 | ASCII | /SourceCache/MobileGestalt/MobileGestalt-241.5/MobileGestaltCache.c
0x15ce4 | 63 | ASCII | %d total, %d cacheable, %d precacheable, %d precached, %d null
0x15d23 | 57 | ASCII | /var/mobile/Library/Caches/com.apple.MobileGestalt.plist
0x15d5c | 79 | ASCII | can't validate cache version since _kCFSystemVersionBuildVersionKey is missing
0x15dab | 56 | ASCII | can't validate cache version since cacheVers is missing
0x15de3 | 29 | ASCII | cache %@ doesn't match OS %@
0x15e00 | 43 | ASCII | can't validate cache since uuid is missing
0x15e2b | 42 | ASCII | cache UUID %@ doesn't match build UUID %@
0x15e55 | 22 | ASCII | cache data is invalid
0x15e6b | 23 | ASCII | cache extra is missing
0x15e82 | 36 | ASCII | cache extra has invalid question %@
0x15ea6 | 23 | ASCII | %@ is not precacheable
0x15ebd | 20 | ASCII | index %d is illegal
0x15ed1 | 20 | ASCII | TotalSystemCapacity
0x15ee5 | 21 | ASCII | TotalSystemAvailable
0x15efa | 18 | ASCII | TotalDataCapacity
0x15f0c | 19 | ASCII | TotalDataAvailable
0x15f1f | 18 | ASCII | TotalDiskCapacity
0x15f31 | 19 | ASCII | AmountDataReserved
0x15f44 | 20 | ASCII | AmountDataAvailable
0x15f58 | 23 | ASCII | DISABLE_GESTALT_DLOPEN
0x15f6f | 63 | ASCII | /SourceCache/MobileGestalt/MobileGestalt-241.5/MobileGestalt.c
0x15fae | 29 | ASCII | disabling external functions
0x15fcb | 42 | ASCII | /usr/lib/libMobileGestaltExtensions.dylib
0x15ff5 | 17 | ASCII | _MGSSetLazyFuncs
0x16006 | 30 | ASCII | couldn't load support library
0x16024 | 53 | ASCII | string %@ is too long to be a valid gestalt question
0x16059 | 13 | ASCII | MGCopyAnswer
0x16066 | 23 | ASCII | failed to transform %@
0x1607d | 42 | ASCII | string %@ is not a valid gestalt question
0x160a7 | 49 | ASCII | _MGServerCopyAnswer(%@) called outside of server
0x160d8 | 54 | ASCII | server asked to answer unknown question %@ for pid %d
0x1610e | 57 | ASCII | server asked to answer non-server question %@ for pid %d
0x16147 | 60 | ASCII | server_access_check denied access to question %@ for pid %d
0x16183 | 42 | ASCII | Question and answer must both be non-null
0x161ad | 23 | ASCII | Key %@ is not settable
0x161c4 | 39 | ASCII | Could not create SCPreferences session
0x161eb | 37 | ASCII | Could not acquire SCPreferences lock
0x16210 | 39 | ASCII | Could not write value to SCPreferences
0x16237 | 42 | ASCII | Could not commit changes to SCPreferences
0x16261 | 41 | ASCII | Could not apply changes to SCPreferences
0x1628a | 49 | ASCII | %@ does not return a bool, actually returns a %s
0x162bb | 71 | ASCII | no registration performed because invalid questions were passed in: %@
0x16302 | 37 | ASCII | failed to create notification object
0x16327 | 52 | ASCII | %@ is static and will never generate a notification
0x1635b | 37 | ASCII | %@ cannot generate notifications yet
0x16380 | 40 | ASCII | notification registration for %@ failed
0x163a8 | 33 | ASCII | can't start notifications for %@
0x163c9 | 10 | ASCII | v16@?0^v8
0x163d3 | 41 | ASCII | v24@?0^{__CFArray=}8^{__CFDictionary=}16
0x163fc | 6 | ASCII | black
0x16402 | 6 | ASCII | white
0x1640c | 7 | ASCII | silver
0x1641d | 7 | ASCII | yellow
0x16429 | 8 | ASCII | sparrow
0x16431 | 49 | ASCII | %@ does not return %s or %s, actually returns %s
0x16462 | 37 | ASCII | %@ value %@ can't be converted to %s
0x16487 | 13 | ASCII | CFDictionary
0x16494 | 8 | ASCII | CFArray
0x1649c | 9 | ASCII | CFNumber
0x164a5 | 15 | ASCII | CFNumberSInt32
0x164b4 | 15 | ASCII | CFNumberSInt64
0x164c3 | 16 | ASCII | CFNumberFloat32
0x164d3 | 16 | ASCII | CFNumberFloat64
0x164e3 | 9 | ASCII | CFString
0x164ec | 7 | ASCII | CFData
0x164f3 | 10 | ASCII | CFBoolean
0x164fd | 54 | ASCII | Value for %@ has incorrect type (should be %@, is %@)
0x16533 | 60 | ASCII | Value for %@ has incorrect type (should be CFNumber, is %@)
0x1656f | 44 | ASCII | Value %@ for %@ cannot be represented as %s
0x1659b | 41 | ASCII | _MGSCopyAnswerFromServer can't be loaded
0x165c4 | 48 | ASCII | no access to %@ (see <rdar://problem/11744455>)
0x165f4 | 29 | ASCII | can't convert type %d for %@
0x16611 | 23 | ASCII | called dummy function!
0x16628 | 23 | ASCII | aoAKcHLuTUp/o3squcJkhA
0x1663f | 23 | ASCII | lo3szoQ4sLy7o3+ZD0GcAQ
0x16656 | 23 | ASCII | q4cLktMwtrx8dCJAQTeqTg
0x1666d | 23 | ASCII | jdLgKT+0BZmGrzd9J0cuPA
0x16684 | 23 | ASCII | NrXe/KHDNhJ4r2SC2bMQyA
0x1669b | 23 | ASCII | QFnvO2shAYI+d4bj3qXuFQ
0x166b2 | 23 | ASCII | uO3aPe7lfB1XxSiz/1xBvA
0x166c9 | 23 | ASCII | 5tnvmEsHQKfCoieLEYpnvg
0x166e0 | 23 | ASCII | SjED0v6tcI1c4fqvuUYAqQ
0x166f7 | 23 | ASCII | ivIu8YTDnBSrYv/SN4G8Ag
0x1670e | 23 | ASCII | rxUlSnmihTL8oDg9Hrgq/A
0x16725 | 23 | ASCII | bysMryc4yLwQjKvUQGGXXQ
0x1673c | 23 | ASCII | 0Yu30fwSQVPKvHVla17kXw
0x16753 | 23 | ASCII | SvI9oDkzw4XJFd+dKen/2Q
0x1676a | 23 | ASCII | FOs+LbLUs+TajsEE4xkbrw
0x16781 | 23 | ASCII | AFXhxraF1bvyaCMlBIOZPA
0x16798 | 23 | ASCII | xJUG7IKySthRrPcxII184g
0x167af | 23 | ASCII | DzLC4o1jZ4hWtP8aB6An6g
0x167c6 | 23 | ASCII | Ht1HDxwTOy2gyY+THjbd6w
0x167dd | 23 | ASCII | tdUWKiiM7JdctnzQuvaVVA
0x167f4 | 23 | ASCII | 0uyHvVqOLpJQBpSl/rF3Vg
0x1680b | 23 | ASCII | 0VkTunHOJrrZdolQXR5gCg
0x16822 | 23 | ASCII | tuwdHA2NDGnLajCo5K3UUA
0x16839 | 23 | ASCII | tYqUcLmLfhmk7vOgdFvURg
0x16850 | 23 | ASCII | MjqwTHDneTCNeqhZ7vCvUw
