# Total Pointers Found: 1054
# Format: Source_Address | Segment | Points_To_Address | Target_Name | Target_Type | Target_Detail
# Pointer size: 8
# Data xref hits: 1054
# Raw pointer hits: 0
------------------------------------------------------------------------------------------------------------------------
15554 | __text | 22018 | _NDR_record | struct_pointer | struct_data
1555C | __text | 22018 | _NDR_record | struct_pointer | struct_data
156B0 | __text | 22018 | _NDR_record | struct_pointer | struct_data
156B8 | __text | 22018 | _NDR_record | struct_pointer | struct_data
158AC | __text | 22018 | _NDR_record | struct_pointer | struct_data
158B4 | __text | 22018 | _NDR_record | struct_pointer | struct_data
15AE4 | __text | 22000 | _internal_catch_exception_raise_state_identity.exc_raise_state_identity_func | data_pointer | data_item_size=8
15AE8 | __text | 22000 | _internal_catch_exception_raise_state_identity.exc_raise_state_identity_func | data_pointer | data_item_size=8
15AF4 | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
15AFC | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
15B00 | __text | 1FF0A | aCatchException | string_pointer | "catch_exception_raise_state_identity"
15B14 | __text | 22000 | _internal_catch_exception_raise_state_identity.exc_raise_state_identity_func | data_pointer | data_item_size=8
15BC8 | __text | 22008 | _internal_catch_exception_raise_state.exc_raise_state_func | data_pointer | data_item_size=8
15BCC | __text | 22008 | _internal_catch_exception_raise_state.exc_raise_state_func | data_pointer | data_item_size=8
15BD8 | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
15BE0 | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
15BE4 | __text | 1FF2F | aCatchException_0 | string_pointer | "catch_exception_raise_state"
15BF8 | __text | 22008 | _internal_catch_exception_raise_state.exc_raise_state_func | data_pointer | data_item_size=8
15C94 | __text | 22010 | _internal_catch_exception_raise.exc_raise_func | data_pointer | data_item_size=8
15C98 | __text | 22010 | _internal_catch_exception_raise.exc_raise_func | data_pointer | data_item_size=8
15CA4 | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
15CAC | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
15CB0 | __text | 1FF4B | aCatchException_1 | string_pointer | "catch_exception_raise"
15CC4 | __text | 22010 | _internal_catch_exception_raise.exc_raise_func | data_pointer | data_item_size=8
15D34 | __text | 22070 | _vprintf_stderr_func | data_pointer | data_item_size=8
15D38 | __text | 22070 | _vprintf_stderr_func | data_pointer | data_item_size=8
15DC8 | __text | 20098 | __mach_errors | unknown_pointer | 
15DEC | __text | 1FF61 | asc_1FF61 | string_pointer | "(?/?)"
15F78 | __text | 20098 | __mach_errors | unknown_pointer | 
15FE0 | __text | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
15FF0 | __text | 22078 | _mach_error_full_diag | data_pointer | data_item_size=4
15FF4 | __text | 22078 | _mach_error_full_diag | data_pointer | data_item_size=4
160A4 | __text | 1FF67 | aSSX | string_pointer | "%s %s (%x)"
160C0 | __text | 1FF72 | aSS | string_pointer | "%s %s"
16298 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
162A0 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
162EC | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
162F4 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
163D8 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16558 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16560 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16570 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16578 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16618 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16650 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16658 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16854 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
1685C | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
1686C | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16874 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16908 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
1693C | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16944 | __text | 22038 | _vm_page_size | data_pointer | data_item_size=8
16B0C | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16B14 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16CB4 | __text | 22018 | _NDR_record | struct_pointer | struct_data
16CBC | __text | 22018 | _NDR_record | struct_pointer | struct_data
16CC8 | __text | 226FC | _master_host_port | data_pointer | data_item_size=4
16CCC | __text | 226FC | _master_host_port | data_pointer | data_item_size=4
16CEC | __text | 1FF79 | aPanicS | string_pointer | "panic: %s"
16D10 | __text | 226FC | _master_host_port | data_pointer | data_item_size=4
16D14 | __text | 226FC | _master_host_port | data_pointer | data_item_size=4
16D44 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16D4C | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16D58 | __text | 22088 | _port_obj_table | data_pointer | data_item_size=8
16D6C | __text | 1FF84 | aPortObjInitCan | string_pointer | "port_obj_init: can't vm_allocate"
16DAC | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16DB4 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
16DDC | __text | 1FFA5 | _hex | string_pointer | "0123456789abcdef"
17034 | __text | 22090 | _errno | data_pointer | data_item_size=4
17C14 | __text | 22050 | _important_boost_assertion_token | unknown_pointer | 
17C68 | __text | 22098 | __libkernel_functions | data_pointer | data_item_size=8
17C6C | __text | 22098 | __libkernel_functions | data_pointer | data_item_size=8
17C78 | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
17C7C | __text | 220A0 | __dlsym | data_pointer | data_item_size=8
17CB8 | __text | 22700 | __gethostuuid_callback | data_pointer | data_item_size=8
17CBC | __text | 22700 | __gethostuuid_callback | data_pointer | data_item_size=8
18B30 | __text | 22708 | ___remove_counter | data_pointer | data_item_size=4
18B38 | __text | 22708 | ___remove_counter | data_pointer | data_item_size=4
18B40 | __text | 22708 | ___remove_counter | data_pointer | data_item_size=4
18B54 | __text | 22708 | ___remove_counter | data_pointer | data_item_size=4
18B5C | __text | 22708 | ___remove_counter | data_pointer | data_item_size=4
18B64 | __text | 22708 | ___remove_counter | data_pointer | data_item_size=4
18B70 | __text | 18B7C | off_18B7C | data_pointer | data_item_size=8
193AC | __text | 220B0 | ___syscall_logger | data_pointer | data_item_size=8
193B0 | __text | 220B0 | ___syscall_logger | data_pointer | data_item_size=8
19418 | __text | 220B0 | ___syscall_logger | data_pointer | data_item_size=8
1941C | __text | 220B0 | ___syscall_logger | data_pointer | data_item_size=8
1942C | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
19434 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
1947C | __text | 220B0 | ___syscall_logger | data_pointer | data_item_size=8
19480 | __text | 220B0 | ___syscall_logger | data_pointer | data_item_size=8
19490 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
19498 | __text | 22080 | _mach_task_self_ | data_pointer | data_item_size=4
19920 | __text | 22068 | __current_pid | data_pointer | data_item_size=4
1992C | __text | 22068 | __current_pid | data_pointer | data_item_size=4
19AB8 | __text | 22068 | __current_pid | data_pointer | data_item_size=4
19AC0 | __text | 22068 | __current_pid | data_pointer | data_item_size=4
1A5F0 | __text | 22090 | _errno | data_pointer | data_item_size=4
1A5F8 | __text | 22090 | _errno | data_pointer | data_item_size=4
1ADA4 | __text | 22068 | __current_pid | data_pointer | data_item_size=4
1ADAC | __text | 22068 | __current_pid | data_pointer | data_item_size=4
1ADBC | __text | 22068 | __current_pid | data_pointer | data_item_size=4
1ADE4 | __text | 22068 | __current_pid | data_pointer | data_item_size=4
1ADEC | __text | 22068 | __current_pid | data_pointer | data_item_size=4
1ADF4 | __text | 22068 | __current_pid | data_pointer | data_item_size=4
20000 | __const | 73A0 | _exc_server_routine | function_pointer | function_start
20028 | __const | 73D4 | __Xexception_raise | function_pointer | function_start
20050 | __const | 74C8 | __Xexception_raise_state | function_pointer | function_start
20078 | __const | 7610 | __Xexception_raise_state_identity | function_pointer | function_start
200A0 | __const | 1C278 | aOperatingSyste | string_pointer | "(operating system/?) unknown subsystem error"
200A8 | __const | 21E18 | _err_os_sub | data_pointer | data_item_size=8
200C8 | __const | 1C2A5 | aUserSpaceUnkno | string_pointer | "(user space/?) unknown subsystem error"
200D0 | __const | 1C210 | _err_us_sub | unknown_pointer | 
200F0 | __const | 1C2CC | aServerUnknownS | string_pointer | "(server/?) unknown subsystem error"
200F8 | __const | 217E8 | _err_server_sub | data_pointer | data_item_size=8
20118 | __const | 1C2EF | aIpcUnknownSubs | string_pointer | "(ipc/?) unknown subsystem error"
20120 | __const | 21258 | _err_ipc_sub | data_pointer | data_item_size=8
20140 | __const | 1C2EF | aIpcUnknownSubs | string_pointer | "(ipc/?) unknown subsystem error"
20148 | __const | 210F8 | _err_mach_ipc_sub | data_pointer | data_item_size=8
20938 | __const | 1C30F | aLibkernUnknown | string_pointer | "(libkern/?) unknown subsystem error"
20940 | __const | 20EF8 | _err_libkern_sub | data_pointer | data_item_size=8
20960 | __const | 1C333 | aIokitUnknownSu | string_pointer | "(iokit/?) unknown subsystem error"
20968 | __const | 20C48 | _err_iokit_sub | data_pointer | data_item_size=8
20970 | __const | 1C1F0 | _err_iokit_sub_map | unknown_pointer | 
20A98 | __const | 1C3BD | aIokitCommonInv | string_pointer | "(iokit/common) invalid - should never be seen"
20AA0 | __const | 1C3EB | aIokitCommonGen | string_pointer | "(iokit/common) general error"
20AA8 | __const | 1C408 | aIokitCommonCan | string_pointer | "(iokit/common) can't allocate memory"
20AB0 | __const | 1C42D | aIokitCommonRes | string_pointer | "(iokit/common) resource shortage"
20AB8 | __const | 1C44E | aIokitCommonErr | string_pointer | "(iokit/common) error during IPC"
20AC0 | __const | 1C46E | aIokitCommonNoS | string_pointer | "(iokit/common) no such device"
20AC8 | __const | 1C48C | aIokitCommonPri | string_pointer | "(iokit/common) privilege violation"
20AD0 | __const | 1C4AF | aIokitCommonInv_0 | string_pointer | "(iokit/common) invalid argument"
20AD8 | __const | 1C4CF | aIokitCommonDev | string_pointer | "(iokit/common) device read locked"
20AE0 | __const | 1C4F1 | aIokitCommonDev_0 | string_pointer | "(iokit/common) device write locked"
20AE8 | __const | 1C514 | aIokitCommonExc | string_pointer | "(iokit/common) exclusive access and device already open"
20AF0 | __const | 1C54C | aIokitCommonSen | string_pointer | "(iokit/common) sent/received messages had different msg_id"
20AF8 | __const | 1C587 | aIokitCommonUns | string_pointer | "(iokit/common) unsupported function"
20B00 | __const | 1C5AB | aIokitCommonMis | string_pointer | "(iokit/common) misc. VM failure"
20B08 | __const | 1C5CB | aIokitCommonInt | string_pointer | "(iokit/common) internal error"
20B10 | __const | 1C5E9 | aIokitCommonGen_0 | string_pointer | "(iokit/common) General I/O error"
20B18 | __const | 1C60A | aIokitCommon_0 | string_pointer | "(iokit/common) ???"
20B20 | __const | 1C61D | aIokitCommonCan_0 | string_pointer | "(iokit/common) can't acquire lock"
20B28 | __const | 1C63F | aIokitCommonDev_1 | string_pointer | "(iokit/common) device not open"
20B30 | __const | 1C65E | aIokitCommonRea | string_pointer | "(iokit/common) read not supported"
20B38 | __const | 1C680 | aIokitCommonWri | string_pointer | "(iokit/common) write not supported"
20B40 | __const | 1C6A3 | aIokitCommonAli | string_pointer | "(iokit/common) alignment error"
20B48 | __const | 1C6C2 | aIokitCommonMed | string_pointer | "(iokit/common) Media Error"
20B50 | __const | 1C6DD | aIokitCommonDev_2 | string_pointer | "(iokit/common) device(s) still open"
20B58 | __const | 1C701 | aIokitCommonRld | string_pointer | "(iokit/common) rld failure"
20B60 | __const | 1C71C | aIokitCommonDma | string_pointer | "(iokit/common) DMA failure"
20B68 | __const | 1C737 | aIokitCommonDev_3 | string_pointer | "(iokit/common) Device Busy"
20B70 | __const | 1C752 | aIokitCommonIOT | string_pointer | "(iokit/common) I/O Timeout"
20B78 | __const | 1C76D | aIokitCommonDev_4 | string_pointer | "(iokit/common) device offline"
20B80 | __const | 1C78B | aIokitCommonNot | string_pointer | "(iokit/common) not ready"
20B88 | __const | 1C7A4 | aIokitCommonDev_5 | string_pointer | "(iokit/common) device not attached"
20B90 | __const | 1C7C7 | aIokitCommonNoD | string_pointer | "(iokit/common) no DMA channels left"
20B98 | __const | 1C7EB | aIokitCommonNoS_0 | string_pointer | "(iokit/common) no space for data"
20BA0 | __const | 1C60A | aIokitCommon_0 | string_pointer | "(iokit/common) ???"
20BA8 | __const | 1C80C | aIokitCommonPor | string_pointer | "(iokit/common) port already exists"
20BB0 | __const | 1C82F | aIokitCommonCan_1 | string_pointer | "(iokit/common) can't wire down physical memory"
20BB8 | __const | 1C85E | aIokitCommonNoI | string_pointer | "(iokit/common) no interrupt attached"
20BC0 | __const | 1C883 | aIokitCommonNoD_0 | string_pointer | "(iokit/common) no DMA frames enqueued"
20BC8 | __const | 1C8A9 | aIokitCommonOve | string_pointer | "(iokit/common) oversized msg received on interrupt port"
20BD0 | __const | 1C8E1 | aIokitCommonNot_0 | string_pointer | "(iokit/common) not permitted"
20BD8 | __const | 1C8FE | aIokitCommonNoP | string_pointer | "(iokit/common) no power to device"
20BE0 | __const | 1C920 | aIokitCommonMed_0 | string_pointer | "(iokit/common) media not present"
20BE8 | __const | 1C941 | aIokitCommonMed_1 | string_pointer | "(iokit/common) media not formatted"
20BF0 | __const | 1C964 | aIokitCommonNoS_1 | string_pointer | "(iokit/common) no such mode"
20BF8 | __const | 1C980 | aIokitCommonDat | string_pointer | "(iokit/common) data underrun"
20C00 | __const | 1C99D | aIokitCommonDat_0 | string_pointer | "(iokit/common) data overrun"
20C08 | __const | 1C9B9 | aIokitCommonThe | string_pointer | "(iokit/common) the device is not working properly!"
20C10 | __const | 1C9EC | aIokitCommonACo | string_pointer | "(iokit/common) a completion routine is required"
20C18 | __const | 1CA1C | aIokitCommonOpe | string_pointer | "(iokit/common) operation aborted"
20C20 | __const | 1CA3D | aIokitCommonBus | string_pointer | "(iokit/common) bus bandwidth would be exceeded"
20C28 | __const | 1CA6C | aIokitCommonDev_6 | string_pointer | "(iokit/common) device not responding"
20C30 | __const | 1CA91 | aIokitCommonIso | string_pointer | "(iokit/common) isochronous I/O request for distant past!"
20C38 | __const | 1CACA | aIokitCommonIso_0 | string_pointer | "(iokit/common) isochronous I/O request for distant future"
20C40 | __const | 1CB04 | aIokitCommonDat_1 | string_pointer | "(iokit/common) data was not found"
20C48 | __const | 1C355 | aIokitCommon | string_pointer | "(iokit/common)"
20C58 | __const | 20A98 | _err_codes_iokit_common | data_pointer | data_item_size=8
20C60 | __const | 1C200 | _err_codes_iokit_common_map | unknown_pointer | 
20C70 | __const | 1C364 | aIokit | string_pointer | "(iokit/?"
20C98 | __const | 1C36D | aIokitBlkstorag | string_pointer | "(iokit/blkstorage)"
20CC0 | __const | 1C380 | aIokitGraphics | string_pointer | "(iokit/graphics)"
20CE8 | __const | 1C364 | aIokit | string_pointer | "(iokit/?"
20D10 | __const | 1C364 | aIokit | string_pointer | "(iokit/?"
20D38 | __const | 1C391 | aIokitPmu | string_pointer | "(iokit/pmu)"
20D60 | __const | 1C39D | aIokitVendor | string_pointer | "(iokit/vendor)"
20D88 | __const | 1C3AC | aIokitReserved | string_pointer | "(iokit/reserved)"
20DB0 | __const | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
20DB8 | __const | 1D261 | aLibkernCommonG | string_pointer | "(libkern/common) general/unspecified error"
20DC0 | __const | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
20DC8 | __const | 1CFE8 | aLibkernMetacla_0 | string_pointer | "(libkern/metaclass) runtime internal error"
20DD0 | __const | 1D013 | aLibkernMetacla_1 | string_pointer | "(libkern/metaclass) class has instances"
20DD8 | __const | 1D03B | aLibkernMetacla_2 | string_pointer | "(libkern/metaclass) OSMetaClass::preModLoad() not called, runtime internal error"
20DE0 | __const | 1D08C | aLibkernMetacla_3 | string_pointer | "(libkern/metaclass) allocation failure, internal data"
20DE8 | __const | 1D0C2 | aLibkernMetacla_4 | string_pointer | "(libkern/metaclass) allocation failure, class tracking dictionaries"
20DF0 | __const | 1D106 | aLibkernMetacla_5 | string_pointer | "(libkern/metaclass) allocation failure, no kext/class set"
20DF8 | __const | 1D140 | aLibkernMetacla_6 | string_pointer | "(libkern/metaclass) failed to insert class into class dictionary"
20E00 | __const | 1D181 | aLibkernMetacla_7 | string_pointer | "(libkern/metaclass) can't associate class with its superclass"
20E08 | __const | 1D1BF | aLibkernMetacla_8 | string_pointer | "(libkern/metaclass) can't find superclass during instance creation"
20E10 | __const | 1D202 | aLibkernMetacla_9 | string_pointer | "(libkern/metaclass) duplicate class name encountered"
20E18 | __const | 1D237 | aLibkernMetacla_10 | string_pointer | "(libkern/metaclass) no kext for metaclass"
20E20 | __const | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
20E28 | __const | 1CB6D | aLibkernKextInt | string_pointer | "(libkern/kext) internal error"
20E30 | __const | 1CB8B | aLibkernKextAll | string_pointer | "(libkern/kext) allocation failure"
20E38 | __const | 1CBAD | aLibkernKextRes | string_pointer | "(libkern/kext) resource shortage"
20E40 | __const | 1CBCE | aLibkernKextNot | string_pointer | "(libkern/kext) not privileged"
20E48 | __const | 1CBEC | aLibkernKextInv | string_pointer | "(libkern/kext) invalid argument"
20E50 | __const | 1CC0C | aLibkernKextNot_0 | string_pointer | "(libkern/kext) not found"
20E58 | __const | 1CC25 | aLibkernKextBad | string_pointer | "(libkern/kext) bad data (mkext/other)"
20E60 | __const | 1CC4B | aLibkernKextXml | string_pointer | "(libkern/kext) XML (un)serialization error"
20E68 | __const | 1CC76 | aLibkernKextFun | string_pointer | "(libkern/kext) function/version unsupported"
20E70 | __const | 1CCA2 | aLibkernKextFun_0 | string_pointer | "(libkern/kext) function disabled"
20E78 | __const | 1CCC3 | aLibkernKextMal | string_pointer | "(libkern/kext) malformed kext (bundle layout/missing plist)"
20E80 | __const | 1CCFF | aLibkernKextVal | string_pointer | "(libkern/kext) validation failure (plist/executable)"
20E88 | __const | 1CD34 | aLibkernKextAut | string_pointer | "(libkern/kext) authentication failure (file ownership/permissions)"
20E90 | __const | 1CD77 | aLibkernKextDep | string_pointer | "(libkern/kext) dependency resolution failure"
20E98 | __const | 1CDA4 | aLibkernKextReq | string_pointer | "(libkern/kext) requested architecture/executable not found"
20EA0 | __const | 1CDDF | aLibkernKextCac | string_pointer | "(libkern/kext) cache error"
20EA8 | __const | 1CDFA | aLibkernKextOpe | string_pointer | "(libkern/kext) operation deferred (queued to user space)"
20EB0 | __const | 1CE33 | aLibkernKextOpe_0 | string_pointer | "(libkern/kext) operation/kext not allowed at current boot level"
20EB8 | __const | 1CE73 | aLibkernKextNot_1 | string_pointer | "(libkern/kext) not loadable (reason unspecified)"
20EC0 | __const | 1CEA4 | aLibkernKextDif | string_pointer | "(libkern/kext) different version/uuid already loaded"
20EC8 | __const | 1CED9 | aLibkernKextDep_0 | string_pointer | "(libkern/kext) dependency load failed"
20ED0 | __const | 1CEFF | aLibkernKextLin | string_pointer | "(libkern/kext) link error"
20ED8 | __const | 1CF19 | aLibkernKextKex | string_pointer | "(libkern/kext) kext (kmod) start/stop routine failed"
20EE0 | __const | 1CF4E | aLibkernKextKex_0 | string_pointer | "(libkern/kext) kext is in use or retained (cannot unload)"
20EE8 | __const | 1CF88 | aLibkernKextKex_1 | string_pointer | "(libkern/kext) kext request timed out"
20EF0 | __const | 1CFAE | aLibkernKextKex_2 | string_pointer | "(libkern/kext) kext is stopping and cannot issue requests"
20EF8 | __const | 1CB26 | aLibkernCommon | string_pointer | "(libkern/common)"
20F08 | __const | 20DB0 | _err_codes_libkern_common | data_pointer | data_item_size=8
20F20 | __const | 1CB37 | aLibkernMetacla | string_pointer | "(libkern/metaclass)"
20F30 | __const | 20DC0 | _err_codes_libkern_metaclass | data_pointer | data_item_size=8
20F48 | __const | 1CB4B | aLibkernKext | string_pointer | "(libkern/kext)"
20F58 | __const | 20E20 | _err_codes_libkern_kext | data_pointer | data_item_size=8
20F70 | __const | 1D5A4 | aIpcSendNoError | string_pointer | "(ipc/send) no error"
20F78 | __const | 1D5B8 | aIpcSendSendInP | string_pointer | "(ipc/send) send in progress"
20F80 | __const | 1D5D4 | aIpcSendInvalid | string_pointer | "(ipc/send) invalid data"
20F88 | __const | 1D5EC | aIpcSendInvalid_0 | string_pointer | "(ipc/send) invalid destination port"
20F90 | __const | 1D610 | aIpcSendTimedOu | string_pointer | "(ipc/send) timed out"
20F98 | __const | 1D625 | aIpcSendWillNot | string_pointer | "(ipc/send) will notify"
20FA0 | __const | 1D63C | aIpcSendNotifyI | string_pointer | "(ipc/send) notify in progress"
20FA8 | __const | 1D65A | aIpcSendInterru | string_pointer | "(ipc/send) interrupted"
20FB0 | __const | 1D671 | aIpcSendMsgTooS | string_pointer | "(ipc/send) msg too small"
20FB8 | __const | 1D68A | aIpcSendInvalid_1 | string_pointer | "(ipc/send) invalid reply port"
20FC0 | __const | 1D6A8 | aIpcSendInvalid_2 | string_pointer | "(ipc/send) invalid port right"
20FC8 | __const | 1D6C6 | aIpcSendInvalid_3 | string_pointer | "(ipc/send) invalid notify port"
20FD0 | __const | 1D6E5 | aIpcSendInvalid_4 | string_pointer | "(ipc/send) invalid memory"
20FD8 | __const | 1D6FF | aIpcSendNoMsgBu | string_pointer | "(ipc/send) no msg buffer"
20FE0 | __const | 1D718 | aIpcSendNoNotif | string_pointer | "(ipc/send) no notify possible"
20FE8 | __const | 1D736 | aIpcSendInvalid_5 | string_pointer | "(ipc/send) invalid msg-type"
20FF0 | __const | 1D752 | aIpcSendInvalid_6 | string_pointer | "(ipc/send) invalid msg-header"
20FF8 | __const | 1D770 | aIpcSendInvalid_7 | string_pointer | "(ipc/send) invalid msg-trailer"
21000 | __const | 1D78F | aIpcSendDipcTra | string_pointer | "(ipc/send) DIPC transport failure"
21008 | __const | 1D7B1 | aIpcSendDipcPor | string_pointer | "(ipc/send) DIPC port migrated"
21010 | __const | 1D7CF | aIpcSendDipcRes | string_pointer | "(ipc/send) DIPC resend failed"
21018 | __const | 1D7ED | aIpcSendOutOfLi | string_pointer | "(ipc/send) out-of-line buffer too large"
21020 | __const | 1D3F1 | aIpcRcvNoError | string_pointer | "(ipc/rcv) no error"
21028 | __const | 1D404 | aIpcRcvReceiveI | string_pointer | "(ipc/rcv) receive in progress"
21030 | __const | 1D422 | aIpcRcvInvalidN | string_pointer | "(ipc/rcv) invalid name"
21038 | __const | 1D439 | aIpcRcvTimedOut | string_pointer | "(ipc/rcv) timed out"
21040 | __const | 1D44D | aIpcRcvMsgTooLa | string_pointer | "(ipc/rcv) msg too large"
21048 | __const | 1D465 | aIpcRcvInterrup | string_pointer | "(ipc/rcv) interrupted"
21050 | __const | 1D47B | aIpcRcvPortChan | string_pointer | "(ipc/rcv) port changed"
21058 | __const | 1D492 | aIpcRcvInvalidN_0 | string_pointer | "(ipc/rcv) invalid notify port"
21060 | __const | 1D4B0 | aIpcRcvInvalidD | string_pointer | "(ipc/rcv) invalid data"
21068 | __const | 1D4C7 | aIpcRcvPortDied | string_pointer | "(ipc/rcv) port died"
21070 | __const | 1D4DB | aIpcRcvPortInSe | string_pointer | "(ipc/rcv) port in set"
21078 | __const | 1D4F1 | aIpcRcvHeaderEr | string_pointer | "(ipc/rcv) header error"
21080 | __const | 1D508 | aIpcRcvBodyErro | string_pointer | "(ipc/rcv) body error"
21088 | __const | 1D51D | aIpcRcvInvalidS | string_pointer | "(ipc/rcv) invalid scatter list entry"
21090 | __const | 1D542 | aIpcRcvOverwrit | string_pointer | "(ipc/rcv) overwrite region too small"
21098 | __const | 1D567 | aIpcRcvInvalidM | string_pointer | "(ipc/rcv) invalid msg-trailer"
210A0 | __const | 1D585 | aIpcRcvDipcTran | string_pointer | "(ipc/rcv) DIPC transport error"
210A8 | __const | 1D2AB | aIpcMigClientTy | string_pointer | "(ipc/mig) client type check failure"
210B0 | __const | 1D2CF | aIpcMigWrongRep | string_pointer | "(ipc/mig) wrong reply message ID"
210B8 | __const | 1D2F0 | aIpcMigServerDe | string_pointer | "(ipc/mig) server detected error"
210C0 | __const | 1D310 | aIpcMigBadReque | string_pointer | "(ipc/mig) bad request message ID"
210C8 | __const | 1D331 | aIpcMigServerTy | string_pointer | "(ipc/mig) server type check failure"
210D0 | __const | 1D355 | aIpcMigNoReplyS | string_pointer | "(ipc/mig) no reply should be sent"
210D8 | __const | 1D377 | aIpcMigServerRa | string_pointer | "(ipc/mig) server raised exception"
210E0 | __const | 1D399 | aIpcMigArrayNot | string_pointer | "(ipc/mig) array not large enough"
210E8 | __const | 1D3BA | aIpcMigServerDi | string_pointer | "(ipc/mig) server died"
210F0 | __const | 1D3D0 | aIpcMigUnknownT | string_pointer | "(ipc/mig) unknown trailer format"
210F8 | __const | 1D28C | aIpcSend | string_pointer | "(ipc/send)"
21108 | __const | 20F70 | _err_codes_mach_send | data_pointer | data_item_size=8
21120 | __const | 1D297 | aIpcRcv | string_pointer | "(ipc/rcv)"
21130 | __const | 21020 | _err_codes_mach_rcv | data_pointer | data_item_size=8
21148 | __const | 1D2A1 | aIpcMig | string_pointer | "(ipc/mig)"
21158 | __const | 210A8 | _err_codes_mach_mig | data_pointer | data_item_size=8
21170 | __const | 1DA02 | aIpcSendUnknown | string_pointer | "(ipc/send) unknown error"
21178 | __const | 1D6E5 | aIpcSendInvalid_4 | string_pointer | "(ipc/send) invalid memory"
21180 | __const | 1DA1B | aIpcSendInvalid_8 | string_pointer | "(ipc/send) invalid port"
21188 | __const | 1D610 | aIpcSendTimedOu | string_pointer | "(ipc/send) timed out"
21190 | __const | 1DA33 | aIpcSendUnusedE | string_pointer | "(ipc/send) unused error"
21198 | __const | 1D625 | aIpcSendWillNot | string_pointer | "(ipc/send) will notify"
211A0 | __const | 1D63C | aIpcSendNotifyI | string_pointer | "(ipc/send) notify in progress"
211A8 | __const | 1DA4B | aIpcSendKernelR | string_pointer | "(ipc/send) kernel refused message"
211B0 | __const | 1DA6D | aIpcSendSendInt | string_pointer | "(ipc/send) send interrupted"
211B8 | __const | 1DA89 | aIpcSendSendMes | string_pointer | "(ipc/send) send message too large"
211C0 | __const | 1DAAB | aIpcSendSendMes_0 | string_pointer | "(ipc/send) send message too small"
211C8 | __const | 1DACD | aIpcSendMessage | string_pointer | "(ipc/send) message size changed while being copied"
211D0 | __const | 1D8E9 | aIpcRcvUnknownE | string_pointer | "(ipc/rcv) unknown error"
211D8 | __const | 1D901 | aIpcRcvInvalidM_0 | string_pointer | "(ipc/rcv) invalid memory"
211E0 | __const | 1D91A | aIpcRcvInvalidP | string_pointer | "(ipc/rcv) invalid port"
211E8 | __const | 1D931 | aIpcRcvReceiveT | string_pointer | "(ipc/rcv) receive timed out"
211F0 | __const | 1D94D | aIpcRcvMessageT | string_pointer | "(ipc/rcv) message too large"
211F8 | __const | 1D969 | aIpcRcvNoSpaceF | string_pointer | "(ipc/rcv) no space for message data"
21200 | __const | 1D98D | aIpcRcvOnlySend | string_pointer | "(ipc/rcv) only sender remaining"
21208 | __const | 1D9AD | aIpcRcvReceiveI_0 | string_pointer | "(ipc/rcv) receive interrupted"
21210 | __const | 1D9CB | aIpcRcvPortRece | string_pointer | "(ipc/rcv) port receiver changed or port became enabled"
21218 | __const | 1D815 | aIpcMigTypeChec | string_pointer | "(ipc/mig) type check failure in message interface"
21220 | __const | 1D847 | aIpcMigWrongRet | string_pointer | "(ipc/mig) wrong return message ID"
